,소속회사명1,소속회사명2,동일인과의 관계1,동일인과의 관계2,동일인과의 관계3,성명,보통주 주식수,보통주 지분율,우선주 주식수,우선주 지분율,합계 주식수,합계 지분율
0,금융회사,교보생명보험㈜,동일 인측,동일인,동일인,신창재,34627370,33.78,-,-,34627370,33.78
1,금융회사,교보생명보험㈜,동일 인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
2,금융회사,교보생명보험㈜,동일 인측,친족,혈족2~4촌,신경애,1750010,1.71,-,-,1750010,1.71
3,금융회사,교보생명보험㈜,동일 인측,친족,혈족2~4촌,신영애,1449960,1.41,-,-,1449960,1.41
4,금융회사,교보생명보험㈜,동일 인측,친족,혈족5~6촌,-,-,-,-,-,-,-
5,금융회사,교보생명보험㈜,동일 인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
6,금융회사,교보생명보험㈜,동일 인측,친족,친족 합계,/,3199970,3.12,-,-,3199970,3.12
7,금융회사,교보생명보험㈜,동일 인측,비영리법인,비영리법인,-,-,-,-,-,-,-
8,금융회사,교보생명보험㈜,동일 인측,등기된 임원,등기된 임원,박영규,650,0.00,-,-,650,0.00
9,금융회사,교보생명보험㈜,동일 인측,등기된 임원,등기된 임원,진영채,650,0.00,,,650,0.00
10,금융회사,교보생명보험㈜,동일 인측,등기된 임원,등기된 임원,김상진,500,0.00,-,-,500,0.00
11,금융회사,교보생명보험㈜,동일 인측,자기주식,자기주식,-,-,-,-,-,-,-
12,금융회사,교보생명보험㈜,동일 인측,계열회사(국내+해외),계열회사(국내+해외),-,-,-,-,-,-,-
13,금융회사,교보생명보험㈜,동일 인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,-,-
14,금융회사,교보생명보험㈜,동일 인측,동일인측 합계,동일인측 합계,/,37829140,36.91,-,-,37829140,36.91
15,금융회사,교보생명보험㈜,기타 주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,-,-,-,-,-,-,-
16,금융회사,교보생명보험㈜,기타 주주,기타,기타,/,64670860,63.09,-,-,64670860,63.09
17,금융회사,교보생명보험㈜,총 계,총 계,총 계,/,102500000,100.00,-,-,102500000,100.00
18,금융회사,교보증권㈜,동일 인측,동일인,동일인,-,-,-,-,-,-,-
19,금융회사,교보증권㈜,동일 인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
20,금융회사,교보증권㈜,동일 인측,친족,혈족2~4촌,신평재,4719,0.01,-,-,4719,0.01
21,금융회사,교보증권㈜,동일 인측,친족,혈족2~4촌,장형택,400,0.00,-,-,400,0.00
22,금융회사,교보증권㈜,동일 인측,친족,혈족5~6촌,-,-,-,-,-,-,-
23,금융회사,교보증권㈜,동일 인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
24,금융회사,교보증권㈜,동일 인측,친족,친족 합계,/,5119,0.01,-,-,5119,0.01
25,금융회사,교보증권㈜,동일 인측,비영리법인,비영리법인,-,-,-,-,-,-,-
26,금융회사,교보증권㈜,동일 인측,등기된 임원,등기된 임원,신유삼,6500,0.02,-,-,6500,0.02
27,금융회사,교보증권㈜,동일 인측,등기된 임원,등기된 임원,김해준,38000,0.11,-,-,38000,0.11
28,금융회사,교보증권㈜,동일 인측,등기된 임원,등기된 임원,이찬우,3,0.00,-,-,3,0.00
29,금융회사,교보증권㈜,동일 인측,자기주식,자기주식,교보증권㈜,1093598,3.04,-,-,1093598,3.04
30,금융회사,교보증권㈜,동일 인측,계열회사(국내+해외),계열회사(국내+해외),교보생명보험㈜,18585473,51.63,-,-,18585473,51.63
31,금융회사,교보증권㈜,동일 인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,-,-
32,금융회사,교보증권㈜,동일 인측,동일인측 합계,동일인측 합계,/,19728693,54.80,-,-,19728693,54.80
33,금융회사,교보증권㈜,기타 주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,-,-,-,-,-,-,-
34,금융회사,교보증권㈜,기타 주주,기타,기타,/,16271307,45.20,-,-,16271307,45.20
35,금융회사,교보증권㈜,총 계,총 계,총 계,/,36000000,100.00,-,-,36000000,100.00
36,금융회사,교보악사자산운용㈜,동일 인측,동일인,동일인,-,-,-,-,-,-,-
37,금융회사,교보악사자산운용㈜,동일 인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
38,금융회사,교보악사자산운용㈜,동일 인측,친족,혈족2~4촌,-,-,-,-,-,-,-
39,금융회사,교보악사자산운용㈜,동일 인측,친족,혈족5~6촌,-,-,-,-,-,-,-
40,금융회사,교보악사자산운용㈜,동일 인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
41,금융회사,교보악사자산운용㈜,동일 인측,친족,친족 합계,/,-,-,-,-,-,-
42,금융회사,교보악사자산운용㈜,동일 인측,비영리법인,비영리법인,-,-,-,-,-,-,-
43,금융회사,교보악사자산운용㈜,동일 인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
44,금융회사,교보악사자산운용㈜,동일 인측,자기주식,자기주식,-,-,-,-,-,-,-
45,금융회사,교보악사자산운용㈜,동일 인측,계열회사(국내+해외),계열회사(국내+해외),교보생명보험㈜,3000000,50.00,-,-,3000000,50.00
